CustomerID,Country,State,Retired,HasPartner,HasDependents,Education,Gender,BaseCharges,DOC,TotalCharges,DOE,ElectronicBilling,ContractType,PaymentMethod,Multilines,OnlineBackup,InternetServiceCategory,StreamingMovies,OnlineSecurity,DeviceProtection,StreamingTelevision,HasPhoneService,TechnicalSupport,Churn
Cust2820,India,Maharashtra,0,1,1,Other,Male,99.0,5-1-2012,1711.5,14-Jul-10,No,One year,Bank transfer (automatic),No,No internet service,No,No internet service,No internet service,No internet service,No internet service,1,No internet service,No
Cust2821,India,Maharashtra,0,1,1,ProfessionalQalification,Female,100.5,5-1-2012,2897,20-Apr-09,No,One year,Mailed check,No,No internet service,No,No internet service,No internet service,No internet service,No internet service,1,No internet service,No
Cust2822,India,Maharashtra,0,2,1,Highschool or below,Female,125.5,5-1-2012,5350.75,24-Jun-08,Yes,Two year,Electronic check,Yes,No internet service,No,No internet service,No internet service,No internet service,No internet service,1,No internet service,No
Cust2823,India,Maharashtra,0,2,1,Highschool or below,Male,121.0,5-1-2012,121,6-Dec-11,No,Month-to-month,Mailed check,No phone service,No,DSL,No,No,No,No,0,No,No
Cust2824,India,Maharashtra,0,1,2,Highschool or below,Female,577.5,5-1-2012,41563.75,5-Feb-06,Yes,Two year,Bank transfer (automatic),Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,1,Yes,No
Cust2825,India,Maharashtra,0,1,1,Masters,Female,105.0,5-1-2012,6051.5,30-Jun-07,No,Two year,Mailed check,No,No internet service,No,No internet service,No internet service,No internet service,No internet service,1,No internet service,No
Cust2826,India,Maharashtra,1,2,2,Graduation,Female,350.75,5-1-2012,350.75,6-Dec-11,Yes,Month-to-month,Electronic check,No,No,Fiber optic,No,No,No,No,1,No,Yes
Cust2827,India,Maharashtra,0,2,2,Masters,Female,416.0,5-1-2012,10161.5,14-Feb-10,No,Month-to-month,Bank transfer (automatic),No,Yes,Fiber optic,No,No,Yes,No,1,Yes,No
Cust2828,India,Maharashtra,1,1,2,Highschool or below,Female,241.75,5-1-2012,4053.5,14-Jul-10,Yes,Month-to-month,Electronic check,No phone service,No,DSL,Yes,No,Yes,Yes,0,No,Yes
Cust2829,India,Maharashtra,0,2,2,Highschool or below,Male,504.5,5-1-2012,37295.25,5-Feb-06,Yes,Two year,Bank transfer (automatic),Yes,Yes,Fiber optic,Yes,No,Yes,Yes,1,No,No
Cust2830,India,Maharashtra,0,1,2,Graduation,Female,491.0,5-1-2012,35079.5,5-Feb-06,Yes,Two year,Bank transfer (automatic),Yes,No,Fiber optic,No,Yes,Yes,Yes,1,Yes,No
Cust2831,India,Maharashtra,0,1,1,ProfessionalQalification,Male,101.0,5-1-2012,4587.25,26-Mar-08,Yes,Two year,Mailed check,No,No internet service,No,No internet service,No internet service,No internet service,No internet service,1,No internet service,No
Cust2832,India,Maharashtra,0,1,1,Graduation,Female,99.0,5-1-2012,6683.25,3-Oct-06,No,One year,Bank transfer (automatic),No,No internet service,No,No internet service,No internet service,No internet service,No internet service,1,No internet service,No
Cust2833,India,Maharashtra,0,2,2,Highschool or below,Male,472.75,5-1-2012,5867.75,10-Jan-11,No,Month-to-month,Electronic check,Yes,No,Fiber optic,Yes,No,No,Yes,1,No,No
Cust2834,India,Maharashtra,0,1,2,Masters,Female,299.0,5-1-2012,19041,3-Sep-06,Yes,Two year,Credit card (automatic),No,No,DSL,No,No,No,Yes,1,Yes,No
Cust2835,India,Maharashtra,0,1,1,Masters,Female,121.5,5-1-2012,4108,19-Feb-09,No,Two year,Bank transfer (automatic),Yes,No internet service,No,No internet service,No internet service,No internet service,No internet service,1,No internet service,No
Cust2836,India,Maharashtra,1,1,2,Graduation,Male,478.75,5-1-2012,2868.75,9-Jul-11,Yes,Month-to-month,Electronic check,No,No,Fiber optic,Yes,No,Yes,Yes,1,No,Yes
Cust2837,India,Maharashtra,0,1,1,Highschool or below,Male,122.75,5-1-2012,6655.25,28-Sep-07,No,Two year,Mailed check,Yes,No internet service,No,No internet service,No internet service,No internet service,No internet service,1,No internet service,No
Cust2838,India,Maharashtra,0,1,1,Graduation,Female,97.75,5-1-2012,2719,17-Sep-09,Yes,Month-to-month,Bank transfer (automatic),No,No internet service,No,No internet service,No internet service,No internet service,No internet service,1,No internet service,No
Cust2839,India,Maharashtra,0,1,1,Highschool or below,Female,99.5,5-1-2012,6946.75,7-Mar-06,No,Two year,Bank transfer (automatic),No,No internet service,No,No internet service,No internet service,No internet service,No internet service,1,No internet service,No
Cust2840,India,Maharashtra,1,2,2,Highschool or below,Female,550.0,5-1-2012,24374,26-Mar-08,Yes,One year,Electronic check,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,1,No,Yes
Cust2841,India,Maharashtra,0,1,2,Graduation,Female,96.75,5-1-2012,1535,13-Aug-10,No,One year,Mailed check,No,No internet service,No,No internet service,No internet service,No internet service,No internet service,1,No internet service,No
Cust2842,India,Maharashtra,1,1,2,Graduation,Female,547.0,5-1-2012,36137.25,3-Sep-06,Yes,Month-to-month,Credit card (automatic),Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,1,No,No
Cust2843,India,Maharashtra,0,1,1,Masters,Male,248.25,5-1-2012,1527.75,9-Jun-11,No,Two year,Credit card (automatic),No phone service,No,DSL,Yes,Yes,Yes,No,0,Yes,No
Cust2844,India,Maharashtra,0,2,2,ProfessionalQalification,Male,257.75,5-1-2012,6477,16-Nov-09,Yes,One year,Credit card (automatic),Yes,No,DSL,No,No,No,No,1,No,No
Cust2845,India,Maharashtra,0,1,1,Highschool or below,Female,280.25,5-1-2012,,5-Jan-12,No,Two year,Credit card (automatic),No phone service,Yes,DSL,No,Yes,Yes,Yes,0,Yes,No
Cust2846,India,Maharashtra,0,1,1,Highschool or below,Male,307.25,5-1-2012,1147.75,7-Sep-11,No,Month-to-month,Credit card (automatic),No,No,DSL,Yes,No,No,No,1,Yes,Yes
Cust2847,India,Maharashtra,0,1,1,Graduation,Female,452.25,5-1-2012,12546.25,17-Sep-09,Yes,One year,Electronic check,Yes,No,Fiber optic,Yes,No,No,No,1,Yes,No
Cust2848,India,Maharashtra,0,2,2,Graduation,Female,154.25,5-1-2012,1970.5,11-Dec-10,Yes,Month-to-month,Bank transfer (automatic),No phone service,No,DSL,No,Yes,No,No,0,No,No
Cust2849,India,Maharashtra,0,2,2,ProfessionalQalification,Female,124.0,5-1-2012,3076.75,14-Feb-10,No,One year,Credit card (automatic),Yes,No internet service,No,No internet service,No internet service,No internet service,No internet service,1,No internet service,No
Cust2850,India,Maharashtra,0,2,2,ProfessionalQalification,Female,247.75,5-1-2012,247.75,6-Dec-11,No,Month-to-month,Bank transfer (automatic),No,No,DSL,No,Yes,No,No,1,No,No
Cust2851,India,Maharashtra,0,1,1,ProfessionalQalification,Female,566.75,5-1-2012,36113.75,3-Oct-06,No,One year,Electronic check,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,1,Yes,No
Cust2852,India,Maharashtra,0,2,2,Graduation,Male,423.25,5-1-2012,423.25,6-Dec-11,Yes,Month-to-month,Mailed check,Yes,No,Fiber optic,No,No,No,Yes,1,No,Yes
Cust2853,India,Maharashtra,0,2,2,Masters,Male,379.5,5-1-2012,6865.25,14-Jul-10,Yes,Month-to-month,Bank transfer (automatic),No,No,Fiber optic,No,No,No,No,1,Yes,No
Cust2854,India,Maharashtra,0,2,2,Graduation,Male,330.75,5-1-2012,15995,27-Dec-07,Yes,Two year,Bank transfer (automatic),Yes,No,DSL,No,No,No,Yes,1,Yes,No
Cust2855,India,Maharashtra,1,1,2,ProfessionalQalification,Male,503.0,5-1-2012,16351.25,20-Apr-09,Yes,Month-to-month,Bank transfer (automatic),Yes,Yes,Fiber optic,Yes,No,No,Yes,1,No,No
Cust2856,India,Maharashtra,0,1,1,Highschool or below,Female,448.25,5-1-2012,6041.75,11-Nov-10,Yes,Month-to-month,Credit card (automatic),No,Yes,Fiber optic,Yes,No,No,No,1,Yes,Yes
Cust2857,India,Maharashtra,0,2,2,Highschool or below,Female,252.25,5-1-2012,252.25,6-Dec-11,Yes,Month-to-month,Mailed check,No,No,DSL,No,No,Yes,No,1,No,Yes
Cust2858,India,Maharashtra,0,1,2,Masters,Male,380.5,5-1-2012,24094,3-Oct-06,Yes,Two year,Bank transfer (automatic),Yes,Yes,DSL,No,No,Yes,Yes,1,Yes,No
Cust2859,India,Maharashtra,0,2,2,Masters,Male,422.5,5-1-2012,3313.25,10-May-11,No,Month-to-month,Bank transfer (automatic),Yes,No,Fiber optic,Yes,No,No,No,1,No,Yes
Cust2860,India,Maharashtra,0,1,1,ProfessionalQalification,Female,282.5,5-1-2012,1175.5,7-Sep-11,No,Month-to-month,Mailed check,No,Yes,DSL,No,No,No,No,1,Yes,Yes
Cust2861,India,Maharashtra,1,1,1,Graduation,Female,551.0,5-1-2012,24860.5,26-Mar-08,Yes,Month-to-month,Electronic check,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,1,Yes,No
Cust2862,India,Maharashtra,0,1,1,Masters,Male,453.0,5-1-2012,32209.25,5-Feb-06,Yes,Two year,Credit card (automatic),Yes,Yes,DSL,Yes,Yes,Yes,Yes,1,Yes,No
Cust2863,India,Maharashtra,0,1,2,Graduation,Male,124.25,5-1-2012,7917.5,5-Jul-06,No,Two year,Credit card (automatic),Yes,No internet service,No,No internet service,No internet service,No internet service,No internet service,1,No internet service,No
Cust2864,India,Maharashtra,0,2,2,Masters,Male,353.0,5-1-2012,353,6-Dec-11,Yes,Month-to-month,Mailed check,No,No,Fiber optic,No,No,No,No,1,No,No
Cust2865,India,Maharashtra,1,2,2,Graduation,Female,403.5,5-1-2012,1874,8-Aug-11,No,Month-to-month,Electronic check,No,Yes,Fiber optic,No,Yes,No,No,1,No,No
Cust2866,India,Maharashtra,0,2,2,Graduation,Male,371.5,5-1-2012,371.5,6-Dec-11,Yes,Month-to-month,Mailed check,No,No,Fiber optic,No,No,No,No,1,Yes,No
Cust2867,India,Maharashtra,0,1,2,Masters,Male,373.25,5-1-2012,1507,7-Sep-11,Yes,Month-to-month,Electronic check,Yes,No,Fiber optic,No,No,No,No,1,No,Yes
Cust2868,India,Maharashtra,0,2,2,ProfessionalQalification,Male,516.25,5-1-2012,30088.25,1-Apr-07,Yes,One year,Bank transfer (automatic),Yes,Yes,Fiber optic,Yes,No,Yes,Yes,1,No,Yes
Cust2869,India,Maharashtra,0,1,1,Highschool or below,Male,248.0,5-1-2012,4699,15-May-10,Yes,Month-to-month,Electronic check,No,No,DSL,No,No,Yes,No,1,No,No
Cust2870,India,Maharashtra,0,2,2,Masters,Male,352.75,5-1-2012,7467.75,15-May-10,No,Month-to-month,Credit card (automatic),No,No,Fiber optic,No,No,No,No,1,No,No
Cust2871,India,Maharashtra,0,1,2,Masters,Male,547.5,5-1-2012,37673.25,6-Apr-06,Yes,One year,Bank transfer (automatic),No,Yes,Fiber optic,Yes,Yes,Yes,Yes,1,Yes,Yes
Cust2872,India,Maharashtra,0,2,2,Graduation,Male,98.0,5-1-2012,1780.75,15-May-10,Yes,Month-to-month,Credit card (automatic),No,No internet service,No,No internet service,No internet service,No internet service,No internet service,1,No internet service,No
Cust2873,India,Maharashtra,1,1,1,Highschool or below,Male,433.5,5-1-2012,30896.75,7-Mar-06,Yes,One year,Bank transfer (automatic),No,Yes,Fiber optic,No,Yes,Yes,No,1,No,No
Cust2874,India,Maharashtra,0,1,1,Graduation,Female,416.5,5-1-2012,30213.5,5-Feb-06,Yes,Two year,Bank transfer (automatic),Yes,No,DSL,Yes,Yes,Yes,Yes,1,Yes,No
Cust2875,India,Maharashtra,0,1,2,Masters,Male,412.75,5-1-2012,29163.25,7-Mar-06,Yes,Two year,Electronic check,No,No,DSL,Yes,Yes,Yes,Yes,1,Yes,No
Cust2876,India,Maharashtra,1,2,2,Highschool or below,Male,406.25,5-1-2012,2929.75,10-May-11,Yes,Month-to-month,Electronic check,Yes,No,Fiber optic,No,No,Yes,No,1,No,Yes
Cust2877,India,Maharashtra,0,1,1,Graduation,Female,463.25,5-1-2012,33665,5-Feb-06,No,Two year,Bank transfer (automatic),Yes,Yes,DSL,Yes,Yes,Yes,Yes,1,Yes,No
Cust2878,India,Maharashtra,0,1,2,ProfessionalQalification,Male,429.0,5-1-2012,12201.25,18-Aug-09,Yes,Month-to-month,Electronic check,Yes,Yes,Fiber optic,No,No,Yes,No,1,No,No
Cust2879,India,Maharashtra,0,2,2,Graduation,Female,444.5,5-1-2012,30000.5,4-Aug-06,Yes,One year,Bank transfer (automatic),Yes,Yes,Fiber optic,No,No,No,Yes,1,No,No
Cust2880,India,Maharashtra,0,2,2,ProfessionalQalification,Female,225.25,5-1-2012,2615.5,10-Jan-11,Yes,Month-to-month,Electronic check,No,No,DSL,No,No,No,No,1,No,No
Cust2881,India,Maharashtra,0,2,2,Graduation,Male,368.5,5-1-2012,7793.5,15-Apr-10,Yes,Month-to-month,Electronic check,Yes,No,Fiber optic,No,No,No,No,1,No,No
Cust2882,India,Maharashtra,0,2,2,Masters,Female,575.5,5-1-2012,36670.25,3-Oct-06,Yes,Two year,Bank transfer (automatic),Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,1,Yes,No
Cust2883,India,Maharashtra,0,2,2,Graduation,Female,516.75,5-1-2012,4236.5,10-May-11,Yes,Month-to-month,Bank transfer (automatic),Yes,No,Fiber optic,Yes,Yes,No,Yes,1,Yes,Yes
Cust2884,India,Maharashtra,1,1,2,Graduation,Female,419.5,5-1-2012,1337,7-Oct-11,Yes,Month-to-month,Mailed check,No,No,Fiber optic,No,No,No,Yes,1,Yes,Yes
Cust2885,India,Maharashtra,0,1,1,Graduation,Male,452.25,5-1-2012,32829.25,5-Feb-06,No,Two year,Bank transfer (automatic),Yes,Yes,Fiber optic,No,No,Yes,No,1,Yes,No
Cust2886,India,Maharashtra,1,2,2,Highschool or below,Female,363.75,5-1-2012,1588.75,7-Sep-11,No,Month-to-month,Electronic check,No,Yes,Fiber optic,No,No,No,No,1,No,No
Cust2887,India,Maharashtra,0,1,2,Graduation,Female,299.5,5-1-2012,17525.5,1-Apr-07,Yes,Two year,Credit card (automatic),Yes,Yes,DSL,No,No,No,No,1,Yes,No
Cust2888,India,Maharashtra,0,1,2,Other,Female,424.5,5-1-2012,3824.75,10-May-11,Yes,Month-to-month,Electronic check,Yes,No,Fiber optic,Yes,No,No,No,1,No,Yes
Cust2889,India,Maharashtra,0,1,1,Masters,Female,131.25,5-1-2012,9940.25,5-Feb-06,Yes,Two year,Bank transfer (automatic),Yes,No internet service,No,No internet service,No internet service,No internet service,No internet service,1,No internet service,No
Cust2890,India,Maharashtra,0,1,2,Highschool or below,Male,102.25,5-1-2012,3950,22-Oct-08,Yes,Two year,Bank transfer (automatic),No,No internet service,No,No internet service,No internet service,No internet service,No internet service,1,No internet service,No
Cust2891,India,Maharashtra,0,2,1,Graduation,Female,226.25,5-1-2012,14669.75,3-Sep-06,No,Two year,Mailed check,No phone service,Yes,DSL,No,No,No,Yes,0,Yes,No
Cust2892,India,Maharashtra,0,1,1,Highschool or below,Female,548.5,5-1-2012,40646.5,5-Feb-06,No,Two year,Credit card (automatic),Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,1,No,No
Cust2893,India,Maharashtra,0,2,2,Highschool or below,Male,97.0,5-1-2012,2301.25,17-Oct-09,Yes,Month-to-month,Credit card (automatic),No,No internet service,No,No internet service,No internet service,No internet service,No internet service,1,No internet service,No
Cust2894,India,Maharashtra,1,2,2,Graduation,Male,492.0,5-1-2012,20938.75,23-Aug-08,Yes,Month-to-month,Electronic check,Yes,No,Fiber optic,Yes,No,Yes,Yes,1,No,Yes
Cust2895,India,Maharashtra,0,2,2,Highschool or below,Male,99.0,5-1-2012,4249.5,24-Jul-08,No,One year,Bank transfer (automatic),No,No internet service,No,No internet service,No internet service,No internet service,No internet service,1,No internet service,No
Cust2896,India,Maharashtra,1,1,1,ProfessionalQalification,Female,462.25,5-1-2012,32201.25,5-Feb-06,No,Two year,Credit card (automatic),Yes,Yes,DSL,Yes,Yes,Yes,Yes,1,Yes,Yes
Cust2897,India,Maharashtra,0,1,1,Graduation,Female,402.25,5-1-2012,5685.25,11-Nov-10,No,Month-to-month,Credit card (automatic),Yes,Yes,DSL,Yes,No,No,Yes,1,Yes,No
Cust2898,India,Maharashtra,0,1,1,Highschool or below,Female,349.0,5-1-2012,349,6-Dec-11,Yes,Month-to-month,Electronic check,No,No,Fiber optic,No,No,No,No,1,No,Yes
Cust2899,India,Maharashtra,0,2,2,Graduation,Female,446.5,5-1-2012,20084.25,25-Apr-08,Yes,Month-to-month,Credit card (automatic),Yes,Yes,Fiber optic,No,No,No,Yes,1,No,Yes
Cust2900,India,Maharashtra,0,1,2,Graduation,Female,434.25,5-1-2012,7822,14-Jun-10,Yes,Month-to-month,Electronic check,Yes,No,Fiber optic,No,No,No,Yes,1,No,No
Cust2901,India,Maharashtra,0,1,2,ProfessionalQalification,Male,176.75,5-1-2012,6589.75,20-Jan-09,No,One year,Mailed check,No phone service,No,DSL,No,Yes,Yes,No,0,No,No
Cust2902,India,Maharashtra,0,2,2,Masters,Female,224.25,5-1-2012,12824.75,31-May-07,Yes,Month-to-month,Credit card (automatic),No phone service,No,DSL,Yes,No,No,Yes,0,No,No
Cust2903,India,Maharashtra,0,1,1,Other,Female,120.5,5-1-2012,2049.5,13-Aug-10,No,Month-to-month,Mailed check,Yes,No internet service,No,No internet service,No internet service,No internet service,No internet service,1,No internet service,Yes
Cust2904,India,Maharashtra,0,2,2,Highschool or below,Female,474.25,5-1-2012,4767.25,11-Mar-11,Yes,Month-to-month,Electronic check,Yes,Yes,Fiber optic,Yes,No,Yes,No,1,No,Yes
Cust2905,India,Maharashtra,0,1,1,Graduation,Female,102.75,5-1-2012,2916.5,17-Oct-09,Yes,One year,Mailed check,No,No internet service,No,No internet service,No internet service,No internet service,No internet service,1,No internet service,No
Cust2906,India,Maharashtra,0,2,2,ProfessionalQalification,Female,552.5,5-1-2012,35346.25,3-Oct-06,Yes,Two year,Credit card (automatic),Yes,Yes,Fiber optic,Yes,No,Yes,Yes,1,Yes,No
Cust2907,India,Maharashtra,0,1,1,Graduation,Male,505.5,5-1-2012,34974,6-Apr-06,Yes,Two year,Credit card (automatic),No,Yes,Fiber optic,No,Yes,Yes,Yes,1,Yes,No
Cust2908,India,Maharashtra,0,2,2,Masters,Female,120.0,5-1-2012,5915.25,26-Jan-08,No,Two year,Credit card (automatic),Yes,No internet service,No,No internet service,No internet service,No internet service,No internet service,1,No internet service,No
Cust2909,India,Maharashtra,0,2,2,Graduation,Male,97.0,5-1-2012,97,6-Dec-11,No,Month-to-month,Mailed check,No,No internet service,No,No internet service,No internet service,No internet service,No internet service,1,No internet service,Yes
Cust2910,India,Maharashtra,0,1,1,ProfessionalQalification,Female,273.25,5-1-2012,2411.25,10-May-11,No,Month-to-month,Mailed check,No,Yes,DSL,No,Yes,No,No,1,No,No
Cust2911,India,Maharashtra,0,2,2,Highschool or below,Female,426.0,5-1-2012,2374,8-Aug-11,Yes,Month-to-month,Electronic check,Yes,No,Fiber optic,No,No,No,Yes,1,No,Yes
Cust2912,India,Maharashtra,0,1,2,Graduation,Male,118.75,5-1-2012,7234,2-Dec-06,Yes,One year,Credit card (automatic),Yes,No internet service,No,No internet service,No internet service,No internet service,No internet service,1,No internet service,No
Cust2913,India,Maharashtra,0,2,1,Masters,Female,247.5,5-1-2012,6328.25,16-Nov-09,Yes,Month-to-month,Mailed check,Yes,No,DSL,No,No,No,No,1,No,No
Cust2914,India,Maharashtra,0,1,1,Masters,Female,99.0,5-1-2012,7184.75,6-May-06,No,Two year,Credit card (automatic),No,No internet service,No,No internet service,No internet service,No internet service,No internet service,1,No internet service,No
Cust2915,India,Maharashtra,0,2,1,Highschool or below,Male,123.5,5-1-2012,123.5,6-Dec-11,Yes,Month-to-month,Electronic check,No phone service,No,DSL,No,No,No,No,0,No,No
Cust2916,India,Maharashtra,0,1,2,Highschool or below,Male,101.25,5-1-2012,4177.5,24-Jul-08,No,Two year,Electronic check,No,No internet service,No,No internet service,No internet service,No internet service,No internet service,1,No internet service,No
Cust2917,India,Maharashtra,0,2,1,Masters,Female,465.0,5-1-2012,4351.25,10-Apr-11,No,Month-to-month,Bank transfer (automatic),No,No,Fiber optic,Yes,Yes,Yes,No,1,Yes,No
Cust2918,India,Maharashtra,0,2,2,Graduation,Female,95.75,5-1-2012,95.75,6-Dec-11,No,Month-to-month,Mailed check,No,No internet service,No,No internet service,No internet service,No internet service,No internet service,1,No internet service,No
Cust2919,India,Maharashtra,0,2,1,Highschool or below,Male,397.5,5-1-2012,10902.75,17-Oct-09,Yes,Month-to-month,Electronic check,Yes,No,Fiber optic,No,No,No,No,1,Yes,Yes
Cust2920,India,Maharashtra,0,1,1,ProfessionalQalification,Female,98.75,5-1-2012,1053.25,10-Apr-11,No,Two year,Mailed check,No,No internet service,No,No internet service,No internet service,No internet service,No internet service,1,No internet service,No
Cust2921,India,Maharashtra,0,1,2,Graduation,Female,525.25,5-1-2012,34574.75,3-Sep-06,Yes,Month-to-month,Electronic check,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,1,No,No
Cust2922,India,Maharashtra,0,1,2,ProfessionalQalification,Female,452.75,5-1-2012,30654.75,4-Aug-06,Yes,One year,Bank transfer (automatic),Yes,Yes,Fiber optic,No,No,Yes,No,1,Yes,No
Cust2923,India,Maharashtra,0,1,2,Highschool or below,Female,419.25,5-1-2012,13370.75,19-Jun-09,Yes,Month-to-month,Bank transfer (automatic),No,Yes,Fiber optic,Yes,No,No,No,1,No,No
Cust2924,India,Maharashtra,0,1,2,Highschool or below,Male,295.25,5-1-2012,9414,19-Jun-09,Yes,Month-to-month,Credit card (automatic),Yes,No,DSL,No,No,No,Yes,1,No,No
Cust2925,India,Maharashtra,0,1,2,Masters,Female,130.0,5-1-2012,3420.25,16-Nov-09,No,One year,Mailed check,Yes,No internet service,No,No internet service,No internet service,No internet service,No internet service,1,No internet service,No
Cust2926,India,Maharashtra,0,2,2,Graduation,Female,228.25,5-1-2012,228.25,6-Dec-11,Yes,Month-to-month,Electronic check,No,No,DSL,No,No,No,No,1,No,Yes
Cust2927,India,Maharashtra,0,1,1,Highschool or below,Male,505.75,5-1-2012,1929.5,7-Sep-11,No,Month-to-month,Electronic check,Yes,No,Fiber optic,Yes,No,Yes,Yes,1,No,Yes
